houseID,title,link,community,years,housetype,square,direction,floor,taxtype,totalPrice,unitPrice,followInfo,decoration,validdate,coor_x,y
101102590066,什刹海*  南北通透三居  采光好,https://bj.lianjia.com/ershoufang/101102590066.html,新街口东街 ,高楼层(共6层)/1988年建板楼/德胜门,3室1厅,71平米,南 北,高楼层(共6层)/1988年建板楼/德胜门,房本满五年,896,126198,94人关注/1次带看近地铁896万单价126198元/平米,简装,2018-11-03 15:14:07.095912,"116.375674,39.942540"
101102640400,展览路三代同堂大三居 独立小区 随时看房,https://bj.lianjia.com/ershoufang/101102640400.html,展览路 ,中楼层(共4层)/1950年建板楼/阜成门,3室1厅,86.9平米,东 西,中楼层(共4层)/1950年建板楼/阜成门,房本满五年,788,90679,166人关注/0次带看近地铁788万单价90679元/平米,简装,2018-11-03 15:14:07.095997,"116.349586,39.932073"
101102732423,德胜门马甸，全明格局，两居室，满五年公房，交通方便,https://bj.lianjia.com/ershoufang/101102732423.html,新康街3号院 ,高楼层(共6层)/1982年建板楼/马甸,2室1厅,58平米,东 南 西,高楼层(共6层)/1982年建板楼/马甸,房本满五年,720,124138,42人关注/0次带看720万单价124138元/平米,简装,2018-11-03 15:14:07.096080,"116.372403,39.958193"
101102805955,万和世家小区，南北大三居室，小区可以刷卡进万寿公园,https://bj.lianjia.com/ershoufang/101102805955.html,万和世家 ,底层(共8层)/2003年建板楼/牛街,3室1厅,157.59平米,南 北,底层(共8层)/2003年建板楼/牛街,房本满五年,1850,117394,46人关注/1次带看近地铁1850万单价117394元/平米,精装,2018-11-03 15:14:07.096192,"116.365538,39.879580"
101102913194,长春街，南北通透两居室，有钥匙随时看房,https://bj.lianjia.com/ershoufang/101102913194.html,核桃园 ,顶层(共6层)/1988年建板楼/长椿街,2室1厅,62.34平米,南 北,顶层(共6层)/1988年建板楼/长椿街,房本满五年,550,88226,24人关注/0次带看近地铁550万单价88226元/平米,其他,2018-11-03 15:14:07.096311,"116.456603,39.924014"
101102914160,德胜门 双朝南精装修两居室，采光好,https://bj.lianjia.com/ershoufang/101102914160.html,德胜里一区 ,中楼层(共5层)/1980年建板楼/德胜门,2室1厅,50.4平米,南,中楼层(共5层)/1980年建板楼/德胜门,房本满五年,730,144842,126人关注/0次带看730万单价144842元/平米,精装,2018-11-03 15:14:07.096398,"116.377097,39.956810"
101102953243,西城  南北通透 三世同堂 中间楼层 前后不临街安静,https://bj.lianjia.com/ershoufang/101102953243.html,天桥北里 ,中楼层(共7层)/2002年建板塔结合/陶然亭,3室1厅,96.83平米,南 北,中楼层(共7层)/2002年建板塔结合/陶然亭,房本满五年,823,84995,51人关注/1次带看近地铁823万单价84995元/平米,其他,2018-11-03 15:14:07.096481,"116.394703,39.884629"
101103098537,西豪逸景二期商品房两居诚心出售,https://bj.lianjia.com/ershoufang/101103098537.html,西豪逸景 ,低楼层(共28层)/2008年建塔楼/广安门,2室1厅,103.16平米,东南,低楼层(共28层)/2008年建塔楼/广安门,房本满五年,950,92090,19人关注/1次带看近地铁950万单价92090元/平米,精装,2018-11-03 15:14:07.096563,"116.341306,39.893669"
101103119228,满五年，就这一套房，全明两居室，中间楼层,https://bj.lianjia.com/ershoufang/101103119228.html,德外大街乙12号院 ,中楼层(共6层)/1982年建板楼/六铺炕,2室1厅,58.7平米,东,中楼层(共6层)/1982年建板楼/六铺炕,房本满五年,730,124362,21人关注/2次带看730万单价124362元/平米,其他,2018-11-03 15:14:07.096647,"116.380491,39.960452"
101103240600,距离铁路远，可配合满两年后过户，原值高，个税可差没,https://bj.lianjia.com/ershoufang/101103240600.html,玺源台 ,中楼层(共15层)/2015年建板楼/广安门,1室1厅,63.31平米,西,中楼层(共15层)/2015年建板楼/广安门,房本满五年,633,99985,10人关注/4次带看近地铁633万单价99985元/平米,其他,2018-11-03 15:14:07.096730,"116.330100,39.894738"
101103239702,前门西大街 文联宿舍 朝南一居 有电梯,https://bj.lianjia.com/ershoufang/101103239702.html,前门西大街 ,高楼层(共10层)/1991年建板塔结合/宣武门,1室1厅,54.2平米,南 北,高楼层(共10层)/1991年建板塔结合/宣武门,房本满五年,650,119927,17人关注/3次带看近地铁房本满五年650万单价119927元/平米,精装,2018-11-03 15:14:07.096813,"116.387349,39.899890"
101103261376,白菜湾四巷17号院 3室1厅 695万,https://bj.lianjia.com/ershoufang/101103261376.html,白菜湾四巷17号院 ,中楼层(共6层)/1988年建板楼/天宁寺,3室1厅,68.82平米,南 北,中楼层(共6层)/1988年建板楼/天宁寺,房本满五年,695,100989,3人关注/3次带看房本满五年695万单价100989元/平米,简装,2018-11-03 15:14:07.096903,"116.347367,39.884992"
101103280018,南北通透两居满五年唯一、周边配套齐全央产社区管理好,https://bj.lianjia.com/ershoufang/101103280018.html,白纸坊西街6号院 ,顶层(共6层)/1992年建板楼/右安门内,2室2厅,61.57平米,南 北,顶层(共6层)/1992年建板楼/右安门内,房本满五年,635,103135,13人关注/1次带看近地铁房本满五年635万单价103135元/平米,简装,2018-11-03 15:14:07.096986,"116.362464,39.877454"
101103295988,椿树园 1室1厅 599万,https://bj.lianjia.com/ershoufang/101103295988.html,椿树园 ,中楼层(共13层)/1999年建板塔结合/宣武门,1室1厅,47.36平米,西,中楼层(共13层)/1999年建板塔结合/宣武门,房本满五年,599,126479,18人关注/0次带看近地铁房本满五年599万单价126479元/平米,精装,2018-11-03 15:14:07.097071,"116.379882,39.894012"
101103412584,正规一室一厅户型，楼层无遮挡，视野开阔,https://bj.lianjia.com/ershoufang/101103412584.html,凌云居 ,高楼层(共22层)/2000年建塔楼/牛街,1室1厅,57.33平米,北,高楼层(共22层)/2000年建塔楼/牛街,房本满五年,465,81110,54人关注/4次带看近地铁房本满五年465万单价81110元/平米,精装,2018-11-03 15:14:07.097153,"116.367177,39.888640"
101103441475,低楼层南向一居室，精装修拎包入住，看房提前约,https://bj.lianjia.com/ershoufang/101103441475.html,禄长街头条19号院 ,中楼层(共5层)/1990年建板楼/陶然亭,1室1厅,42.43平米,南,中楼层(共5层)/1990年建板楼/陶然亭,房本满五年,420,98987,31人关注/5次带看房本满五年420万单价98987元/平米,简装,2018-11-03 15:14:07.097294,"116.389991,39.881515"
101103124895,西二环大两居室两厅，满五年商品房，总价低。,https://bj.lianjia.com/ershoufang/101103124895.html,信德园 ,中楼层(共23层)/2002年建塔楼/菜户营,2室2厅,107.86平米,西,中楼层(共23层)/2002年建塔楼/菜户营,房本满五年,730,67681,50人关注/6次带看房本满两年730万单价67681元/平米,精装,2018-11-03 15:14:07.097497,"116.346343,39.877075"
101103405771,德胜门 南北通透的2居室 2004年商品社区,https://bj.lianjia.com/ershoufang/101103405771.html,华采嘉园 ,底层(共10层)/2003年建板塔结合/马甸,2室1厅,127.84平米,南 北,底层(共10层)/2003年建板塔结合/马甸,房本满五年,1810,141584,16人关注/8次带看房本满两年1810万单价141584元/平米,精装,2018-11-03 15:14:07.097597,"116.374079,39.958160"
101101108886,二环内 南北复式格局 单价7.7万 楼下就是地铁 采光好,https://bj.lianjia.com/ershoufang/101101108886.html,广益大厦 ,高楼层(共16层)/2006年建板塔结合/长椿街,1室1厅,89.96平米,南 北,高楼层(共16层)/2006年建板塔结合/长椿街,房本满五年,698,77591,491人关注/0次带看近地铁房本满五年698万单价77591元/平米,简装,2018-11-03 15:14:07.097683,"116.355826,39.890375"
101101604578,广华轩、正规大三居、交通便利、诚心出售、看房方便,https://bj.lianjia.com/ershoufang/101101604578.html,广华轩 ,中楼层(共24层)/2000年建塔楼/广安门,3室1厅,150.76平米,西南 北,中楼层(共24层)/2000年建塔楼/广安门,房本满五年,1198,79465,125人关注/0次带看近地铁房本满五年1198万单价79465元/平米,精装,2018-11-03 15:14:07.097769,"116.340059,39.890880"
101102884650,牛街东里小区  正规两居室  无遮挡  税费少,https://bj.lianjia.com/ershoufang/101102884650.html,牛街东里 ,低楼层(共19层)/1999年建塔楼/牛街,2室1厅,81.23平米,西北,低楼层(共19层)/1999年建塔楼/牛街,房本满五年,629,77435,81人关注/1次带看近地铁房本满五年629万单价77435元/平米,简装,2018-11-03 15:14:07.097860,"116.365738,39.887430"
101102898965,椿树馆街35号院 3室1厅 750万,https://bj.lianjia.com/ershoufang/101102898965.html,椿树馆街35号院 ,中楼层(共6层)/1983年建板楼/天宁寺,3室1厅,77.76平米,东 西 北,中楼层(共6层)/1983年建板楼/天宁寺,房本满五年,750,96451,43人关注/0次带看房本满五年750万单价96451元/平米,其他,2018-11-03 15:14:07.097942,"116.346283,39.883870"
101103129456,官园 大客厅2居 中间层 看房方便 交通方便,https://bj.lianjia.com/ershoufang/101103129456.html,国英园 ,中楼层(共6层)/1998年建板楼/官园,2室1厅,60.8平米,东 西,中楼层(共6层)/1998年建板楼/官园,房本满五年,729,119902,144人关注/4次带看近地铁房本满五年729万单价119902元/平米,简装,2018-11-03 15:14:07.098026,"116.358064,39.934408"
101103136877,满五年公房　没有个税　明厨明卫,https://bj.lianjia.com/ershoufang/101103136877.html,裕中西里 ,底层(共6层)/1982年建板楼/马甸,2室1厅,60.7平米,东 西,底层(共6层)/1982年建板楼/马甸,房本满五年,789,129984,25人关注/0次带看近地铁房本满五年789万单价129984元/平米,简装,2018-11-03 15:14:07.098111,"116.385795,39.970853"
101103154924,南北通透三居 室内采光无遮挡 小区干净 环境静谧,https://bj.lianjia.com/ershoufang/101103154924.html,枣林前街 ,顶层(共6层)/1980年建板楼/牛街,3室1厅,63.05平米,南 西 北,顶层(共6层)/1980年建板楼/牛街,房本满五年,530,84061,82人关注/2次带看近地铁房本满五年530万单价84061元/平米,简装,2018-11-03 15:14:07.098191,"116.353169,39.882950"
101103202892,南北 正规三居 有电梯直达 新风系统,https://bj.lianjia.com/ershoufang/101103202892.html,华远北街 ,中楼层(共17层)/2000年建板塔结合/金融街,3室1厅,88.7平米,南 北,中楼层(共17层)/2000年建板塔结合/金融街,房本满五年,1098.9,123890,63人关注/8次带看近地铁房本满两年1098.9万单价123890元/平米,精装,2018-11-03 15:14:08.954562,"116.372200,39.913131"
101103231246,六铺炕二区、通透三居室带大客厅、满五年诚心出售,https://bj.lianjia.com/ershoufang/101103231246.html,六铺炕二区 ,顶层(共4层)/1956年建板楼/六铺炕,3室2厅,102.6平米,东 西,顶层(共4层)/1956年建板楼/六铺炕,房本满五年,1050,102340,6人关注/0次带看房本满五年1050万单价102340元/平米,简装,2018-11-03 15:14:08.954724,"116.389049,39.953087"
101103570995,盆儿胡同62号院 双南向 满五年 诚心出售 随时签约,https://bj.lianjia.com/ershoufang/101103570995.html,盆儿胡同62号院 ,16层/1990年建板楼/牛街,2室1厅,64.54平米,南 北,16层/1990年建板楼/牛街,房本满五年,710,110010,5人关注/0次带看近地铁房本满两年710万单价110010元/平米,简装,2018-11-03 15:14:08.955002,"116.371200,39.879272"
101102848472,白纸坊桥二环内南北通透复式4居室,https://bj.lianjia.com/ershoufang/101102848472.html,圣都大厦 ,低楼层(共20层)/2001年建塔楼/右安门内,4室2厅,235.29平米,南 北,低楼层(共20层)/2001年建塔楼/右安门内,房本满五年,1500,63752,11人关注/5次带看房本满五年1500万单价63752元/平米,其他,2018-11-03 15:14:08.955136,"116.356598,39.877518"
101103315529,南北通透小三居 诚意出售 看房方便,https://bj.lianjia.com/ershoufang/101103315529.html,南半截胡同26号院 ,顶层(共5层)/1979年建板楼/牛街,3室0厅,56.47平米,东 南 北,顶层(共5层)/1979年建板楼/牛街,房本满五年,530,93856,7人关注/7次带看近地铁房本满两年随时看房530万单价93856元/平米,毛坯,2018-11-03 15:14:08.955225,"116.373663,39.884273"
101102351434,西二环达官营智能写字楼产权清晰诚售,https://bj.lianjia.com/ershoufang/101102351434.html,朗琴国际 ,中楼层(共24层)/2008年建塔楼/广安门,1房间0卫,281.49平米,东,中楼层(共24层)/2008年建塔楼/广安门,房本满五年,1550,55065,12人关注/1次带看近地铁房本满五年1550万单价55065元/平米,简装,2018-11-03 15:14:08.955328,"116.341352,39.888894"
101102528239,荣丰二期，开间，方正户型，业主自住，诚心出售,https://bj.lianjia.com/ershoufang/101102528239.html,荣丰2008 ,低楼层(共20层)/2004年建塔楼/广安门,1室0厅,28.09平米,北,低楼层(共20层)/2004年建塔楼/广安门,房本满五年,350,124600,152人关注/0次带看近地铁房本满两年350万单价124600元/平米,其他,2018-11-03 15:14:08.955416,"116.336616,39.894695"
101103117918,德胜门 黄寺大街北侧 马甸桥下 全南2居室 中间层,https://bj.lianjia.com/ershoufang/101103117918.html,北三环中路 ,中楼层(共6层)/1979年建板楼/马甸,2室1厅,55平米,南,中楼层(共6层)/1979年建板楼/马甸,房本满五年,680,123637,33人关注/0次带看近地铁房本满五年随时看房680万单价123637元/平米,简装,2018-11-03 15:14:08.955499,"116.379323,39.968273"
101103345465,市政府家属院 东西通透3居室 苏式建筑,https://bj.lianjia.com/ershoufang/101103345465.html,长椿里 ,顶层(共4层)/1956年建板楼/长椿街,3室1厅,86.45平米,东 西,顶层(共4层)/1956年建板楼/长椿街,房本满五年,700,80972,17人关注/5次带看近地铁房本满五年随时看房700万单价80972元/平米,毛坯,2018-11-03 15:14:08.955584,"116.362261,39.893837"
101103373680,西二环边 总价低 朝向好 商办类可办公注册！,https://bj.lianjia.com/ershoufang/101103373680.html,茶贸国际中心 ,中楼层(共20层)/2006年建板塔结合/马连道,1房间1卫,34.22平米,南,中楼层(共20层)/2006年建板塔结合/马连道,房本满五年,105,30684,84人关注/4次带看近地铁房本满五年105万单价30684元/平米,简装,2018-11-03 15:14:08.955666,"116.329568,39.882543"
101102562685,白广路6号院钢铁设计院全南朝向三居,https://bj.lianjia.com/ershoufang/101102562685.html,白广路6号院 ,高楼层(共6层)/1955年建板楼/牛街,3室0厅,84.73平米,南,高楼层(共6层)/1955年建板楼/牛街,房本满五年,635,74944,69人关注/1次带看近地铁635万单价74944元/平米,简装,2018-11-03 15:14:08.955751,"116.360090,39.886544"
101102751315,朗琴园 东南四居室 业主诚心出售,https://bj.lianjia.com/ershoufang/101102751315.html,朗琴园 ,低楼层(共27层)/2002年建塔楼/广安门,4室1厅,185.14平米,东南,低楼层(共27层)/2002年建塔楼/广安门,房本满五年,2220,119910,31人关注/0次带看近地铁2220万单价119910元/平米,其他,2018-11-03 15:14:08.955842,"116.341331,39.886872"
101102990160,恒昌花园全明格局，集中供暖，三个大阳台,https://bj.lianjia.com/ershoufang/101102990160.html,恒昌花园 ,低楼层(共23层)/1998年建塔楼/广安门,4室1厅,149.12平米,西南,低楼层(共23层)/1998年建塔楼/广安门,房本满五年,1300,87179,54人关注/2次带看近地铁1300万单价87179元/平米,简装,2018-11-03 15:14:08.955926,"116.337597,39.887621"
101103050345,长椿街南线阁，铁道部央产房，环境、管理好，邻里和睦,https://bj.lianjia.com/ershoufang/101103050345.html,南线阁35号院 ,底层(共22层)/1999年建塔楼/牛街,3室2厅,99.71平米,西,底层(共22层)/1999年建塔楼/牛街,房本满五年,850,85248,65人关注/0次带看近地铁850万单价85248元/平米,简装,2018-11-03 15:14:08.956009,"116.352621,39.886295"
101103106167,二环内总价低两居室。诚心出售。,https://bj.lianjia.com/ershoufang/101103106167.html,南线里小区 ,低楼层(共22层)/1998年建塔楼/牛街,2室1厅,71.49平米,西北,低楼层(共22层)/1998年建塔楼/牛街,房本满五年,610,85327,51人关注/0次带看近地铁610万单价85327元/平米,简装,2018-11-03 15:14:08.956092,"116.352330,39.886364"
101103114783,复兴门两居室，电梯中间层朝院内安静，精装修,https://bj.lianjia.com/ershoufang/101103114783.html,西便门东里 ,中楼层(共16层)/1983年建塔楼/木樨地,2室1厅,55.01平米,西,中楼层(共16层)/1983年建塔楼/木樨地,房本满五年,543,98710,42人关注/0次带看近地铁543万单价98710元/平米,精装,2018-11-03 15:14:08.956174,"116.352933,39.899669"
101103139430,裕中西里 2室1厅 860万,https://bj.lianjia.com/ershoufang/101103139430.html,裕中西里 ,高楼层(共20层)/1991年建塔楼/马甸,2室1厅,68.8平米,东南,高楼层(共20层)/1991年建塔楼/马甸,房本满五年,860,125000,9人关注/3次带看近地铁860万单价125000元/平米,精装,2018-11-03 15:14:08.956347,"116.385795,39.970853"
101103234213,新街口04年房 东向一室一厅 中间层 可改小两居,https://bj.lianjia.com/ershoufang/101103234213.html,新街口西里一区 ,中楼层(共7层)/2005年建板楼/新街口,1室1厅,49.97平米,东,中楼层(共7层)/2005年建板楼/新街口,房本满五年,564,112868,50人关注/1次带看近地铁564万单价112868元/平米,精装,2018-11-03 15:14:08.956433,"116.370308,39.944737"
101103262793,远见08年双卫两居商品房，满五唯一，无遮挡采光视野好,https://bj.lianjia.com/ershoufang/101103262793.html,远见名苑 ,中楼层(共24层)/2007年建塔楼/广安门,2室2厅,93.99平米,西南,中楼层(共24层)/2007年建塔楼/广安门,房本满五年,919,97777,29人关注/3次带看近地铁919万单价97777元/平米,简装,2018-11-03 15:14:08.956515,"116.340799,39.884657"
101103407100,牛街西里 2室2厅 770万,https://bj.lianjia.com/ershoufang/101103407100.html,牛街西里 ,顶层(共19层)/2004年建塔楼/牛街,2室2厅,94.08平米,东南,顶层(共19层)/2004年建塔楼/牛街,房本满五年,770,81846,0人关注/1次带看近地铁770万单价81846元/平米,其他,2018-11-03 15:14:08.956596,"116.361747,39.887268"
101103445520,西便门西里 双南两居室 楼龄新,https://bj.lianjia.com/ershoufang/101103445520.html,西便门西里 ,顶层(共18层)/1990年建塔楼/木樨地,2室1厅,75.7平米,南,顶层(共18层)/1990年建塔楼/木樨地,房本满五年,730,96434,9人关注/4次带看近地铁730万单价96434元/平米,简装,2018-11-03 15:14:08.956677,"116.351369,39.900385"
101101765492,能签约 满五年唯一 看房方便 购房成本低 六铺炕二区,https://bj.lianjia.com/ershoufang/101101765492.html,六铺炕二区 ,顶层(共4层)/1950年建板楼/六铺炕,3室1厅,89.1平米,南 北,顶层(共4层)/1950年建板楼/六铺炕,房本满五年,900,101011,78人关注/1次带看近地铁900万单价101011元/平米,简装,2018-11-03 15:14:08.956759,"116.389049,39.953087"
101102542776,西单 中间层 采光好 灵境胡同4号线,https://bj.lianjia.com/ershoufang/101102542776.html,灵境胡同 ,中楼层(共6层)/1982年建板楼/西单,1室1厅,47.4平米,南,中楼层(共6层)/1982年建板楼/西单,房本满五年,675,142406,100人关注/1次带看近地铁675万单价142406元/平米,其他,2018-11-03 15:14:08.956846,"116.374654,39.914815"
101103041201,西城 马连道路5号院大复式带阳光房带阁楼 看房随时,https://bj.lianjia.com/ershoufang/101103041201.html,马连道路5号院 ,顶层(共6层)/2000年建板楼/马连道,4室2厅,167.53平米,南 北,顶层(共6层)/2000年建板楼/马连道,房本满五年,1080,64467,33人关注/3次带看近地铁房本满五年随时看房1080万单价64467元/平米,精装,2018-11-03 15:14:08.956961,"116.325459,39.887872"
101103090853,远见名苑 西南向 精装修 视野开阔 无遮挡,https://bj.lianjia.com/ershoufang/101103090853.html,远见名苑 ,底层(共26层)/2004年建塔楼/广安门,3室2厅,88.07平米,西南,底层(共26层)/2004年建塔楼/广安门,房本满五年,890,101056,23人关注/0次带看近地铁房本满五年890万单价101056元/平米,精装,2018-11-03 15:14:08.957050,"116.340799,39.884657"
101103253780,满五年   业主名下只有一套住房,https://bj.lianjia.com/ershoufang/101103253780.html,小红庙南里 ,高楼层(共18层)/1988年建塔楼/广安门,2室1厅,65.88平米,东,高楼层(共18层)/1988年建塔楼/广安门,房本满五年,590,89557,9人关注/0次带看近地铁房本满五年590万单价89557元/平米,简装,2018-11-03 15:14:08.957143,"116.337576,39.880628"
101103267429,近陶然亭公园+三层南北挂东窗+层高3.3米+满五年唯一。,https://bj.lianjia.com/ershoufang/101103267429.html,红土店南里 ,中楼层(共5层)/1975年建板楼/陶然亭,2室1厅,69.1平米,东 南 北,中楼层(共5层)/1975年建板楼/陶然亭,房本满五年,660,95514,33人关注/1次带看近地铁房本满五年660万单价95514元/平米,简装,2018-11-03 15:14:08.957228,"116.377710,39.879915"
101103273775,文联宿舍 3室1厅 1020万,https://bj.lianjia.com/ershoufang/101103273775.html,文联宿舍 ,低楼层(共20层)/1992年建塔楼/马甸,3室1厅,73平米,南 北,低楼层(共20层)/1992年建塔楼/马甸,房本满五年,1020,139727,14人关注/2次带看房本满五年1020万单价139727元/平米,精装,2018-11-03 15:14:08.957320,"116.387460,39.967310"
101103285973,此房双卧朝南，采光没问题，电梯直达，户型合理,https://bj.lianjia.com/ershoufang/101103285973.html,北三环中路12号院 ,低楼层(共12层)/1984年建板楼/马甸,2室1厅,55.3平米,南,低楼层(共12层)/1984年建板楼/马甸,房本满五年,708,128029,20人关注/2次带看房本满五年708万单价128029元/平米,毛坯,2018-11-03 15:14:08.957401,"116.385986,39.967779"
101103311371,西豪逸景，满五年唯一，中楼层，居家两居室。,https://bj.lianjia.com/ershoufang/101103311371.html,西豪逸景 ,中楼层(共28层)/2004年建塔楼/广安门,2室1厅,92.08平米,西北,中楼层(共28层)/2004年建塔楼/广安门,房本满五年,798,86664,34人关注/2次带看近地铁房本满五年798万单价86664元/平米,精装,2018-11-03 15:14:08.957481,"116.341306,39.893669"
101103341833,政泰家园 2室2厅 780万,https://bj.lianjia.com/ershoufang/101103341833.html,政泰家园 ,低楼层(共22层)/2004年建塔楼/菜户营,2室2厅,112.57平米,南,低楼层(共22层)/2004年建塔楼/菜户营,房本满五年,780,69291,35人关注/1次带看房本满五年780万单价69291元/平米,精装,2018-11-03 15:14:10.660645,"116.345625,39.874089"
101103344030,裕中东里 两居室 南北通透 精装修 拎包入住 采光好,https://bj.lianjia.com/ershoufang/101103344030.html,裕中东里 ,高楼层(共6层)/1986年建板楼/马甸,2室1厅,60.2平米,南 北,高楼层(共6层)/1986年建板楼/马甸,房本满五年,782,129901,30人关注/5次带看房本满五年782万单价129901元/平米,其他,2018-11-03 15:14:10.660800,"116.390457,39.971410"
101103347525,西二环 鸭子桥 南北两居室 户型方正无浪费,https://bj.lianjia.com/ershoufang/101103347525.html,鸭子桥26号院 ,低楼层(共6层)/1980年建板楼/菜户营,2室1厅,60.43平米,南 北,低楼层(共6层)/1980年建板楼/菜户营,房本满五年,498,82410,11人关注/5次带看房本满五年498万单价82410元/平米,简装,2018-11-03 15:14:10.660902,"116.347297,39.875631"
101103349370,丽水莲花 1室1厅 660万,https://bj.lianjia.com/ershoufang/101103349370.html,丽水莲花 ,低楼层(共21层)/2009年建板楼/广安门,1室1厅,69.1平米,东,低楼层(共21层)/2009年建板楼/广安门,房本满五年,660,95514,3人关注/1次带看近地铁房本满五年660万单价95514元/平米,其他,2018-11-03 15:14:10.660988,"116.224716,39.905576"
101103349386,三里河东路1996年两居室，电梯房，满五年唯一公房,https://bj.lianjia.com/ershoufang/101103349386.html,三里河东路 ,中楼层(共14层)/1996年建板塔结合/月坛,2室1厅,83.8平米,东 西,中楼层(共14层)/1996年建板塔结合/月坛,房本满五年,1000,119332,2人关注/3次带看近地铁房本满五年1000万单价119332元/平米,简装,2018-11-03 15:14:10.661072,"116.343699,39.907275"
101103356561,满五年唯一按商品房管理  地下车位 价格能谈 看房方便,https://bj.lianjia.com/ershoufang/101103356561.html,教场口9号院 ,顶层(共20层)/2003年建塔楼/六铺炕,2室1厅,73.53平米,东南,顶层(共20层)/2003年建塔楼/六铺炕,房本满五年,850,115600,10人关注/4次带看近地铁房本满五年850万单价115600元/平米,精装,2018-11-03 15:14:10.661155,"116.380741,39.954411"
101103391015,05年新小区 西南向 精装两居室 诚心出售,https://bj.lianjia.com/ershoufang/101103391015.html,教场口9号院 ,低楼层(共19层)/2005年建塔楼/六铺炕,2室1厅,72.8平米,西南,低楼层(共19层)/2005年建塔楼/六铺炕,房本满五年,800,109891,23人关注/2次带看近地铁房本满五年800万单价109891元/平米,精装,2018-11-03 15:14:10.661237,"116.380741,39.954411"
101103404124,精装修，全明格局，楼层高视野好，满五唯一公房,https://bj.lianjia.com/ershoufang/101103404124.html,广安门外南街 ,顶层(共6层)/1992年建板楼/天宁寺,2室1厅,58.67平米,东 西 北,顶层(共6层)/1992年建板楼/天宁寺,房本满五年,604,102949,16人关注/2次带看近地铁房本满五年604万单价102949元/平米,精装,2018-11-03 15:14:10.661320,"116.346815,39.883774"
101103410250,手帕口南街40号院 2室1厅 510万,https://bj.lianjia.com/ershoufang/101103410250.html,手帕口南街40号院 ,顶层(共6层)/1984年建板楼/广安门,2室1厅,58.25平米,东 南 北,顶层(共6层)/1984年建板楼/广安门,房本满五年,510,87554,18人关注/3次带看近地铁房本满五年510万单价87554元/平米,精装,2018-11-03 15:14:10.661399,"116.343211,39.886892"
101103415334,手帕口西一巷 2室1厅 488万,https://bj.lianjia.com/ershoufang/101103415334.html,手帕口西一巷 ,高楼层(共7层)/1989年建板楼/广安门,2室1厅,58.28平米,南 北,高楼层(共7层)/1989年建板楼/广安门,房本满五年,488,83734,47人关注/3次带看近地铁房本满五年488万单价83734元/平米,简装,2018-11-03 15:14:10.661481,"116.342172,39.884132"
101103429600,西二环朝东向低总价小户型诚心出售,https://bj.lianjia.com/ershoufang/101103429600.html,考拉社区 ,高楼层(共21层)/2006年建塔楼/菜户营,1室1厅,34.33平米,东,高楼层(共21层)/2006年建塔楼/菜户营,房本满五年,355,103409,89人关注/9次带看房本满五年355万单价103409元/平米,精装,2018-11-03 15:14:10.661577,"116.346381,39.876404"
101103436259,全南精装两居，高层视野棒，满五年唯一,https://bj.lianjia.com/ershoufang/101103436259.html,宣武门外东大街 ,中楼层(共11层)/1979年建板楼/宣武门,2室0厅,51.36平米,南,中楼层(共11层)/1979年建板楼/宣武门,房本满五年,616,119938,9人关注/1次带看近地铁房本满五年616万单价119938元/平米,精装,2018-11-03 15:14:10.661660,"116.376167,39.899149"
101103436276,牛街西里 1室1厅 530万,https://bj.lianjia.com/ershoufang/101103436276.html,牛街西里 ,中楼层(共20层)/2000年建塔楼/牛街,1室1厅,51.81平米,北,中楼层(共20层)/2000年建塔楼/牛街,房本满五年,530,102297,20人关注/2次带看近地铁房本满五年530万单价102297元/平米,精装,2018-11-03 15:14:10.661741,"116.361747,39.887268"
101103502826,德胜门 德胜置业 单价低70年产权楼层高视野好楼龄新,https://bj.lianjia.com/ershoufang/101103502826.html,德胜置业 ,高楼层(共20层)/2005年建板楼/六铺炕,1室1厅,170.41平米,北,高楼层(共20层)/2005年建板楼/六铺炕,房本满五年,1108,65020,6人关注/0次带看房本满五年1108万单价65020元/平米,精装,2018-11-03 15:14:10.661823,"116.382937,39.962162"
101103502846,德胜门 德胜置业 单价低70年产权楼层高视野楼龄新,https://bj.lianjia.com/ershoufang/101103502846.html,德胜置业 ,高楼层(共20层)/2005年建板楼/六铺炕,1室1厅,146.26平米,南,高楼层(共20层)/2005年建板楼/六铺炕,房本满五年,1094,74799,3人关注/0次带看房本满五年1094万单价74799元/平米,其他,2018-11-03 15:14:10.661911,"116.382937,39.962162"
101103502909,德胜门 德胜置业 单价低70年产权楼层高视野好楼龄新,https://bj.lianjia.com/ershoufang/101103502909.html,德胜置业 ,高楼层(共20层)/2005年建板楼/六铺炕,1室1厅,129.07平米,北,高楼层(共20层)/2005年建板楼/六铺炕,房本满五年,784,60743,9人关注/0次带看房本满五年784万单价60743元/平米,其他,2018-11-03 15:14:10.662136,"116.382937,39.962162"
101103557438,蝶翠华庭 商品房正规一居室 高层视野好,https://bj.lianjia.com/ershoufang/101103557438.html,蝶翠华庭 ,顶层(共21层)/2003年建塔楼/广安门,1室1厅,67.35平米,东 北,顶层(共21层)/2003年建塔楼/广安门,房本满五年,623,92502,13人关注/2次带看近地铁房本满五年623万单价92502元/平米,其他,2018-11-03 15:14:10.662222,"116.331501,39.895167"
